"genes" "logFC" "logCPM" "F" "PValue" "FDR" "status"
"vmacro21619" 3.36948699292404 0.0696075569368316 8.1384216907796 0.0111169841465561 0.0437952235843779 "Significant DEG"
"vmacro21617" 1.32849264892577 1.92239593632888 12.401206000895 0.00266387706049435 0.0154636198809889 "Significant DEG"
"vmacro21615" -0.111303599620524 6.42753365456205 0.214520704501886 0.649199388807458 0.77088386856239 "No significant DEG"
"vmacro21614" 0.149008366173412 4.38921362911663 0.242363165978221 0.628885583627644 0.756081716103448 "No significant DEG"
"vmacro21613" 0.715082324860068 5.63695233227312 20.5309502272077 0.00030484950674286 0.00301764625901404 "No significant DEG"
"vmacro21612" 0.77950395216356 4.66269217226188 15.2268663803097 0.00117185011749637 0.00835940201617178 "No significant DEG"
"vmacro21611" -0.0378244407888322 5.97061592595364 0.0718232920522451 0.791967989308582 0.872922073041789 "No significant DEG"
"vmacro21610" -1.10663414621327 4.12541596504825 11.4524279230242 0.00358140386549449 0.0191950769132642 "Significant DEG"
"vmacro21609" 0.932175030505193 4.59431119038831 17.2427307925391 0.000683986919977564 0.00554957486115357 "No significant DEG"
"vmacro21608" 0.118391927568716 5.08243710489051 1.31274901315594 0.267980767447658 0.428477211991959 "No significant DEG"
"vmacro21607" -1.13329844096701 3.1614264284263 3.42303372853775 0.0819882437284116 0.18587185038263 "No significant DEG"
"vmacro21605" 0.198986885853668 3.86062563952147 0.919256756243544 0.351286626649644 0.514777379296965 "No significant DEG"
